order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
O035741,C06655,P0055,2025-02-18,2,1494.94,0.074,418.18,COD,Marketplace,Returned
O035742,C05260,P0231,2026-05-10,4,11781.38,0.116,404.35,Debit Card,Marketplace,Cancelled
O035743,C04308,P0161,2025-09-06,2,23519.72,0.209,55.53,Net Banking,Website,Completed
O035744,C01628,P0201,2026-10-30,4,30988.27,0.113,125.02,Debit Card,Mobile App,Returned
O035745,C07291,P0317,2025-11-16,4,5387.69,0.101,498.78,COD,Mobile App,Cancelled
O035746,C05069,P0068,2026-02-12,1,8309.89,0.005,55.8,COD,Marketplace,Cancelled
O035747,C07024,P0355,2025-01-05,1,16546.83,0.221,278.93,UPI,Website,Pending
O035748,C02649,P0053,2025-02-26,2,17135.79,0.211,142.44,Net Banking,Mobile App,Pending
O035749,C01489,P0124,2025-08-18,4,0.0,0.097,473.22,Net Banking,Website,Pending
O035750,C08551,P0210,2026-12-04,3,5380.67,0.138,307.53,Debit Card,Marketplace,Cancelled
O035751,C07098,P0143,2026-01-08,3,12609.92,0.238,376.26,Debit Card,Marketplace,Completed
O035752,C00893,P0311,2025-01-23,3,10047.99,0.013,157.68,Debit Card,Website,Pending
O035753,C01313,P0291,2026-03-04,3,8040.73,0.224,382.28,UPI,Mobile App,Returned
O035754,C00992,P0409,2026-07-06,6,3674.14,0.089,289.68,Credit Card,Mobile App,Pending
O035755,C04583,P0271,2026-07-16,1,5787.58,0.093,285.85,Credit Card,Marketplace,Cancelled
O035756,C03187,P0171,2025-05-07,2,12489.42,0.144,393.03,Credit Card,Marketplace,Completed
O035757,C01160,P0406,2025-08-23,2,15879.31,0.231,406.82,Net Banking,Website,Cancelled
O035758,C07682,P0308,2025-10-18,2,12738.94,0.226,496.98,UPI,Website,Returned
O035759,C03437,P0399,2026-03-27,5,13021.83,0.036,296.5,UPI,Website,Pending
O035760,C06748,P0374,2026-12-05,5,250000.0,0.021,34.34,COD,Website,Cancelled
O035761,C04000,P0325,2025-04-03,3,22458.53,0.082,427.17,Net Banking,Mobile App,Completed
O035762,C07191,P0340,2025-01-14,5,13115.18,0.054,448.06,Credit Card,Mobile App,Returned
O035763,C00620,P0227,2025-08-15,4,28891.35,0.185,177.1,Net Banking,Mobile App,Cancelled
O035764,C04477,P0131,2025-04-12,4,19905.16,0.178,370.41,Credit Card,Website,Pending
O035765,C03798,P0285,2026-09-20,6,977.51,0.011,232.56,Debit Card,Mobile App,Completed
O035766,C09274,P0356,2026-05-09,6,6820.11,0.218,256.63,Net Banking,Marketplace,Pending
O035767,C09770,P0403,2026-11-19,1,23738.64,0.136,199.76,COD,Mobile App,Cancelled
O035768,C07359,P0243,2026-04-29,5,19767.74,0.165,291.14,Debit Card,Website,Cancelled
O035769,C03905,P0454,2025-04-25,6,7436.05,0.107,121.95,COD,Marketplace,Completed
O035770,C00924,P0258,2026-11-08,1,14252.48,0.041,199.1,Net Banking,Website,Returned
O035771,C07117,P0427,2026-03-12,5,8076.51,0.024,131.84,Debit Card,Website,Completed
O035772,C00021,P0196,2025-08-12,2,13045.23,0.214,394.27,COD,Marketplace,Pending
O035773,C06892,P0275,2026-11-21,5,11888.74,0.118,472.97,COD,Marketplace,Completed
O035774,C06536,P0075,2026-06-08,3,3375.35,0.143,293.11,Net Banking,Mobile App,Completed
O035775,C09267,P0156,2026-04-19,4,12154.65,0.005,172.42,Credit Card,Marketplace,Cancelled
O035776,C03672,P0457,2025-06-19,5,7883.89,0.109,111.51,Debit Card,Website,Pending
O035777,C05957,P0288,2025-04-30,4,14549.59,0.186,159.1,COD,Website,Completed
O035778,C04343,P0365,2026-11-11,6,9628.7,0.019,395.6,UPI,Mobile App,Completed
O035779,C09013,P0128,2025-05-03,4,21530.68,0.115,477.53,Debit Card,Marketplace,Pending
O035780,C09135,P0042,2025-01-06,1,27904.67,0.098,214.55,Net Banking,Website,Cancelled
O035781,C01352,P0167,2025-02-04,4,5979.89,0.067,374.86,COD,Marketplace,Pending
O035782,C05996,P0426,2025-11-27,5,17178.66,0.013,158.6,UPI,Website,Completed
O035783,C09161,P0458,2025-03-31,3,22692.42,0.229,298.74,Debit Card,Website,Pending
O035784,C09711,P0250,2026-09-26,4,2608.73,0.174,142.01,Net Banking,Website,Cancelled
O035785,C02766,P0142,2026-10-18,2,27913.02,0.168,294.85,Net Banking,Marketplace,Returned
O035786,C09867,P0474,2025-11-25,5,4623.34,0.099,363.04,Net Banking,Mobile App,Returned
O035787,C09732,P0212,2026-05-04,6,18025.82,0.026,88.48,Credit Card,Mobile App,Completed
O035788,C03598,P0219,2026-02-26,3,25053.87,0.095,337.55,Credit Card,Mobile App,Returned
O035789,C03077,P0062,2026-03-19,6,16536.81,0.009,103.02,UPI,Mobile App,Returned
O035790,C00395,P0022,2026-12-31,3,16072.13,0.087,391.85,Net Banking,Mobile App,Returned
O035791,C01044,P0001,2025-08-22,4,3665.28,0.07,20.83,Debit Card,Website,Completed
O035792,C03840,P0362,2025-11-21,1,2282.49,0.04,139.62,Credit Card,Marketplace,Cancelled
O035793,C09602,P0433,2026-04-14,4,11774.04,0.012,69.85,Credit Card,Website,Completed
O035794,C00064,P0188,2026-03-31,4,15447.6,0.088,212.27,COD,Mobile App,Cancelled
O035795,C05258,P0042,2026-07-15,4,27904.67,0.034,386.06,Credit Card,Mobile App,Returned
O035796,C09534,P0193,2025-02-27,1,24461.68,0.077,310.5,UPI,Mobile App,Cancelled
O035797,C04584,P0283,2025-03-12,3,3844.87,0.236,399.12,Credit Card,Marketplace,Returned
O035798,C07476,P0006,2026-06-17,1,10856.46,0.049,302.4,UPI,Website,Cancelled
O035799,C00158,P0378,2025-01-01,5,13571.24,0.129,168.91,Debit Card,Mobile App,Pending
O035800,C01435,P0278,2026-01-02,6,11322.6,0.225,239.14,Credit Card,Marketplace,Completed
O035801,C01579,P0019,2025-09-30,5,27307.62,0.131,135.29,COD,Website,Completed
O035802,C01923,P0002,2026-12-20,6,23104.95,0.245,260.91,Credit Card,Marketplace,Cancelled
O035803,C04299,P0280,2025-03-14,2,13752.82,0.157,295.19,Credit Card,Website,Returned
O035804,C03311,P0137,2026-05-30,6,23734.46,0.073,348.2,Net Banking,Mobile App,Pending
O035805,C01817,P0318,2026-01-08,4,14948.37,0.056,326.73,Debit Card,Marketplace,Cancelled
O035806,C01011,P0217,2026-08-06,6,25662.88,0.065,123.52,COD,Mobile App,Returned
O035807,C06497,P0087,2026-07-30,6,17587.05,0.159,270.8,Net Banking,Marketplace,Pending
O035808,C00891,P0077,2025-06-13,2,31547.11,0.168,94.83,COD,Marketplace,Completed
O035809,C06034,P0241,2025-06-05,3,9724.65,0.21,441.6,Credit Card,Website,Returned
O035810,C07274,P0348,2025-10-03,6,2145.03,0.168,468.73,Net Banking,Mobile App,Completed
O035811,C03973,P0425,2025-11-20,6,11643.91,0.017,166.93,COD,Website,Cancelled
O035812,C09533,P0013,2025-06-10,5,5381.09,0.187,312.33,Debit Card,Website,Returned
O035813,C00027,P0007,2025-07-29,4,2184.63,0.097,49.42,Credit Card,Marketplace,Cancelled
O035814,C07744,P0272,2025-12-15,1,293.16,0.199,139.85,COD,Mobile App,Pending
O035815,C01392,P0295,2025-03-28,2,2741.47,0.08,427.37,Net Banking,Mobile App,Returned
O035816,C05445,P0091,2025-10-17,5,15539.37,0.109,208.36,UPI,Website,Completed
O035817,C02879,P0058,2025-09-19,6,7482.96,0.149,214.94,Credit Card,Website,Cancelled
O035818,C09154,P0243,2026-11-11,4,19767.74,0.029,153.74,Credit Card,Mobile App,Pending
O035819,C05205,P0237,2026-01-16,3,18864.99,0.092,447.2,COD,Mobile App,Cancelled
O035820,C00685,P0426,2026-05-20,5,17178.66,0.237,352.23,COD,Website,Cancelled
O035821,C05665,P0009,2026-06-04,3,2094.22,0.023,99.46,Credit Card,Website,Pending
O035822,C05381,P0215,2025-10-15,1,8509.73,0.226,86.16,Net Banking,Marketplace,Returned
O035823,C05500,P0034,2025-04-25,4,23276.04,0.174,240.19,COD,Marketplace,Cancelled
O035824,C06514,P0034,2025-05-16,4,23276.04,0.061,75.53,UPI,Marketplace,Pending
O035825,C09054,P0080,2026-05-01,3,18245.21,0.115,96.3,UPI,Website,Cancelled
O035826,C09349,P0241,2025-04-22,4,9724.65,0.143,94.51,UPI,Marketplace,Pending
O035827,C01406,P0455,2025-11-17,4,11733.57,0.127,297.32,Net Banking,Marketplace,Returned
O035828,C00905,P0303,2026-09-29,3,27125.44,0.141,465.44,Credit Card,Mobile App,Returned
O035829,C03847,P0322,2025-09-26,4,19835.89,0.112,169.39,Credit Card,Mobile App,Cancelled
O035830,C07668,P0246,2026-06-02,3,9982.75,0.107,295.42,Net Banking,WEB,Returned
O035831,C08054,P0226,2025-08-28,5,8664.39,0.103,196.97,Credit Card,Mobile App,Pending
O035832,C02587,P0087,2026-10-27,2,17587.05,0.064,25.92,Credit Card,Mobile App,Completed
O035833,C03004,P0275,2025-10-18,1,11888.74,0.144,111.08,Debit Card,Mobile App,Cancelled
O035834,C07363,P0335,2025-01-23,2,5169.04,0.061,134.58,COD,Website,Completed
O035835,C03161,P0096,2025-07-30,1,13884.45,0.027,233.8,Net Banking,Mobile App,Completed
O035836,C08272,P0300,2025-05-11,3,10162.27,0.137,51.16,Debit Card,Mobile App,Pending
O035837,C00335,P0206,2026-09-24,1,3306.62,0.182,180.91,Net Banking,Mobile App,Completed
O035838,C01241,P0383,2026-09-25,6,7014.55,0.19,227.31,Net Banking,Marketplace,Completed
O035839,C09122,P0311,2026-03-06,2,10047.99,0.2,58.38,UPI,Website,Completed
O035840,C08846,P0313,2025-07-03,1,16192.17,0.055,169.46,Net Banking,Mobile App,Completed
O035841,C01870,P0253,2026-12-25,6,16300.33,0.049,53.18,Debit Card,Website,Completed
O035842,C01272,P0437,2026-03-09,1,16080.98,0.223,293.22,UPI,Marketplace,Pending
O035843,C09988,P0032,2026-02-17,2,2064.21,0.218,215.39,Debit Card,Website,Completed
O035844,C09051,P0186,2025-08-06,1,18526.37,0.203,259.43,Credit Card,Website,Cancelled
O035845,C01517,P0081,2025-12-09,4,7019.96,0.215,381.99,Debit Card,Mobile App,Cancelled
O035846,C01538,P0212,2026-06-14,3,18025.82,0.215,76.78,Debit Card,Mobile App,Returned
O035847,C09723,P0499,2026-09-08,6,21017.3,0.246,74.69,Credit Card,Website,Returned
O035848,C04305,P0307,2026-12-09,2,0.0,0.064,237.73,Credit Card,Marketplace,Returned
O035849,C06334,P0467,2026-08-12,4,611.8,0.219,195.25,Debit Card,Marketplace,Completed
O035850,C04401,P0334,2025-07-03,3,14330.0,0.028,479.65,Credit Card,Website,Pending
O035851,C02917,P0091,2026-10-27,4,15539.37,0.24,398.05,COD,Mobile App,Cancelled
O035852,C08359,P0010,2026-12-25,4,18362.08,0.211,106.43,UPI,Marketplace,Returned
O035853,C08474,P0194,2025-06-19,4,12799.41,0.013,237.68,UPI,Marketplace,Completed
O035854,C07226,P0094,2025-05-01,5,15650.07,0.19,208.27,Net Banking,Marketplace,Completed
O035855,C03930,P0160,2026-08-14,5,19662.83,0.129,407.62,COD,Mobile App,Completed
O035856,C08417,P0159,2025-08-25,4,23164.32,0.036,295.12,Net Banking,Marketplace,Pending
O035857,C00527,P0419,2026-01-11,5,7284.9,0.228,178.07,COD,Website,Cancelled
O035858,C04009,P0431,2025-05-24,5,31683.87,0.004,156.42,UPI,Mobile App,Completed
O035859,C05640,P0429,2026-12-30,2,19687.31,0.186,416.38,COD,Website,Pending
O035860,C05358,P0367,2026-07-31,6,3930.04,0.169,271.18,Credit Card,Website,Pending
O035861,C08535,P0200,2025-11-13,6,3539.16,0.129,123.31,Credit Card,Website,Pending
O035862,C00076,P0267,2026-09-30,5,4476.87,0.083,487.38,Net Banking,Mobile App,Returned
O035863,C08467,P0410,2025-01-16,2,5205.99,0.094,328.51,Net Banking,Marketplace,Completed
O035864,C07041,P0491,2025-01-07,3,3419.68,0.213,262.9,Net Banking,Website,Cancelled
O035865,C00576,P0086,2026-04-12,4,1227.6,0.098,356.67,COD,Mobile App,Pending
O035866,C03104,P0166,2026-05-09,4,22450.02,0.114,272.43,COD,Marketplace,Completed
O035867,,P0454,2026-11-21,3,7436.05,0.17,101.99,Net Banking,Mobile App,Returned
O035868,C00940,P0072,2026-01-15,1,21918.19,0.186,129.91,Credit Card,Marketplace,Returned
O035869,C07498,P0358,2026-12-21,3,14382.04,0.218,390.95,UPI,Website,Pending
O035870,C04217,P0047,2026-01-31,2,12693.71,0.171,389.31,UPI,Mobile App,Returned
O035871,C07586,P0141,2025-10-22,3,13056.42,0.005,105.0,COD,Website,Returned
O035872,C00542,P0395,2025-06-01,3,11906.42,0.022,372.92,Credit Card,Mobile App,Completed
O035873,C03853,P0126,2026-06-07,3,15578.87,0.153,495.02,COD,Marketplace,Cancelled
O035874,C06084,P0189,2025-09-30,4,19477.72,0.095,290.22,Credit Card,Marketplace,Pending
O035875,C05494,P0046,2026-04-30,4,11595.21,0.015,299.25,Debit Card,Website,Cancelled
O035876,C09891,P0250,2026-08-07,2,2608.73,0.181,291.15,UPI,Website,Returned
O035877,C02844,P0345,2025-03-31,6,22482.83,0.086,475.01,Net Banking,Marketplace,Completed
O035878,C05975,P0171,2026-01-18,3,12489.42,0.17,345.26,Debit Card,Mobile App,Returned
O035879,C01420,P0088,2026-10-05,2,8161.09,0.088,342.97,Debit Card,Website,Cancelled
O035880,C04719,P0014,2026-04-25,5,18626.27,0.119,242.28,COD,Marketplace,Returned
O035881,C07403,P0438,2025-05-30,4,22411.78,0.056,408.7,COD,Mobile App,Pending
O035882,C02305,P0035,2025-08-05,1,24169.28,0.178,385.62,Credit Card,Mobile App,Returned
O035883,C02072,P0272,2025-11-14,5,293.16,0.214,418.94,COD,Website,Returned
O035884,C07667,P0094,2026-05-07,5,15650.07,0.087,291.59,COD,Mobile App,Completed
O035885,C05663,P0122,2025-06-22,1,5619.9,0.029,354.75,Debit Card,Website,Cancelled
O035886,C06143,P0493,2025-02-03,3,17655.29,0.12,219.03,Net Banking,Website,Completed
O035887,C06627,P0172,2026-01-26,3,14404.74,0.003,367.53,UPI,Mobile App,Returned
O035888,C01792,P0191,2026-03-23,6,17601.87,0.096,469.5,Debit Card,Mobile App,Cancelled
O035889,C07311,P0434,2025-01-03,2,16431.35,0.16,251.16,Debit Card,Website,Cancelled
O035890,C07343,P0413,2025-04-03,6,16039.77,0.003,38.43,Net Banking,Website,Cancelled
O035891,C01146,P0355,2026-07-23,3,16546.83,0.034,70.77,Credit Card,Mobile App,Completed
O035892,C08824,P0460,2026-06-09,6,25812.77,0.186,58.75,UPI,Marketplace,Pending
O035893,C01241,P0385,2026-10-01,4,22432.93,0.187,336.59,Net Banking,Website,Returned
O035894,C08561,P0441,2026-04-24,2,17168.98,0.113,69.14,Net Banking,Mobile App,Completed
O035895,C00903,P0216,2026-02-08,4,2949.91,0.026,102.09,COD,Website,Cancelled
O035896,C01339,P0202,2026-07-22,1,10742.27,0.092,37.79,Net Banking,Website,Cancelled
O035897,C05855,P0404,2026-07-26,3,1589.31,0.031,231.86,UPI,Mobile App,Returned
O035898,C09819,P0015,2025-01-13,4,13658.77,0.106,162.02,Credit Card,Marketplace,Returned
O035899,C00171,P0183,2026-09-24,2,11807.06,0.093,451.58,Debit Card,Marketplace,Pending
O035900,C03422,P0260,2026-01-08,3,22634.85,0.185,107.4,Net Banking,Mobile App,Cancelled
O035901,C08402,P0063,2025-02-24,6,5468.15,0.026,436.28,Debit Card,Website,Cancelled
O035902,C02520,P0157,2025-10-19,3,22513.63,0.184,445.15,COD,Marketplace,Pending
O035903,C08914,P0360,2025-05-15,4,17129.85,0.247,297.45,Net Banking,Marketplace,Pending
O035904,C09629,P0029,2026-04-23,5,12449.73,0.092,80.11,COD,Mobile App,Pending
O035905,C04210,P0124,2026-04-12,6,0.0,0.231,261.03,COD,Website,Pending
O035906,C09510,P0152,2025-10-11,5,21547.55,0.138,180.34,COD,Mobile App,Pending
O035907,C02406,P0097,2026-12-29,1,3919.9,0.032,290.88,Credit Card,Mobile App,Returned
O035908,C00563,P0337,2026-05-28,3,1385.87,0.127,445.55,UPI,Website,Cancelled
O035909,C04606,P0370,2025-03-02,4,28816.71,0.033,130.39,Net Banking,Mobile App,Completed
O035910,C05517,P0331,2026-11-25,4,8538.05,0.171,123.57,Debit Card,Website,Cancelled
O035911,C05796,P0051,2025-01-17,6,3606.45,0.011,141.08,COD,Marketplace,Cancelled
O035912,C05856,P0317,2026-05-11,5,5387.69,0.049,55.5,Debit Card,Mobile App,Completed
O035913,C03514,P0151,2026-02-10,2,19222.68,0.046,485.97,UPI,Website,Completed
O035914,C05753,P0286,2025-11-02,2,11811.68,0.182,120.61,Credit Card,Mobile App,Returned
O035915,C03906,P0049,2026-03-11,6,1906.08,0.151,402.07,UPI,Marketplace,Pending
O035916,C03668,P0079,2025-05-25,5,27326.94,0.151,196.78,Credit Card,Marketplace,Cancelled
O035917,C06825,P0359,2026-03-09,6,9869.8,0.024,67.51,UPI,Marketplace,Returned
O035918,C07909,P0293,2025-06-13,1,29606.95,0.179,296.32,UPI,Marketplace,Returned
O035919,C04274,P0122,2026-09-27,2,5619.9,0.222,54.19,Net Banking,Marketplace,Pending
O035920,C04151,P0492,2026-11-12,2,2284.7,0.097,47.1,Net Banking,Mobile App,Returned
O035921,C02362,P0243,2025-02-10,2,19767.74,0.008,226.35,Credit Card,Website,Cancelled
O035922,C05282,P0439,2025-08-21,1,7147.79,0.123,378.32,Net Banking,Website,Completed
O035923,C05768,P0121,2026-06-22,3,21000.51,0.074,329.44,UPI,Mobile App,Cancelled
O035924,C02216,P0495,2025-01-01,2,21494.24,0.128,345.32,COD,Marketplace,Completed
O035925,C06513,P0151,2026-07-24,5,19222.68,0.023,477.84,Credit Card,Marketplace,Returned
O035926,C08569,P0038,2026-09-18,1,10216.56,0.149,294.89,COD,Website,Cancelled
O035927,C03067,P0264,2025-12-21,1,17440.99,0.08,205.67,Credit Card,Mobile App,Returned
O035928,C02828,P0409,2025-12-26,3,3674.14,0.208,464.4,Credit Card,Website,Pending
O035929,C09175,P0261,2025-08-11,2,13350.13,0.085,45.8,Credit Card,Marketplace,Pending
O035930,C08255,P0206,2026-02-13,3,3306.62,0.151,237.78,UPI,Website,Cancelled
O035931,C06774,P0135,2026-12-17,4,11663.12,0.145,309.56,Net Banking,Mobile App,Cancelled
O035932,C04579,P0328,2026-04-20,6,9348.14,0.1,179.3,COD,Mobile App,Pending
O035933,C05938,P0299,2025-05-28,5,15799.2,0.009,369.54,Debit Card,Mobile App,Returned
O035934,C04826,P0406,2025-01-04,1,15879.31,0.205,178.76,Net Banking,Marketplace,Pending
O035935,C03340,P0478,2026-11-17,4,13727.69,0.163,65.03,Debit Card,Website,Cancelled
O035936,C02024,P0356,2026-05-24,2,6820.11,0.002,258.34,UPI,Website,Completed
O035937,C09356,P0071,2025-04-10,3,1227.13,0.024,277.61,Credit Card,Marketplace,Completed
O035938,C07157,P0343,2025-06-06,3,11120.38,0.236,130.38,Credit Card,Website,Returned
O035939,C09184,P0244,2026-03-25,2,2313.89,0.08,203.35,COD,Website,Cancelled
O035940,C07910,P0225,2025-03-13,6,23557.35,0.221,219.31,Debit Card,Mobile App,Returned
O035941,C01695,P0304,2025-02-03,3,11338.01,0.128,85.75,COD,Marketplace,Returned
O035942,C9999935941,P0303,2026-04-02,3,27125.44,0.025,268.69,Debit Card,Mobile App,Completed
O035943,C03732,P0373,2025-08-12,6,8094.09,0.167,97.12,Net Banking,Website,Pending
O035944,C01719,P0064,2026-04-28,3,8858.82,0.157,310.58,Net Banking,Mobile App,Completed
O035945,C00681,P0168,2026-12-26,5,19666.35,0.179,85.99,UPI,Website,Returned
O035946,C03678,P0449,2025-06-30,4,18845.91,0.074,177.16,Credit Card,Marketplace,Cancelled
O035947,C05146,P0399,2026-10-08,3,13021.83,0.013,288.86,UPI,Marketplace,Completed
O035948,C05817,P0038,2025-01-10,4,10216.56,0.016,353.52,COD,Mobile App,Returned
O035949,C09912,P0022,2026-07-27,5,16072.13,0.195,309.34,Credit Card,Website,Completed
O035950,C02164,P0489,2025-02-15,1,22033.69,0.06,390.76,Net Banking,Marketplace,Returned
O035951,C09163,P0480,2025-08-23,6,15700.49,0.109,61.47,Debit Card,Website,Completed
O035952,C06407,P0287,2025-01-15,6,2570.78,0.077,162.66,Net Banking,Website,Cancelled
O035953,C05241,P0471,2025-12-30,6,26914.55,0.195,281.44,Debit Card,Mobile App,Returned
O035954,C00760,P0030,2026-10-01,3,33265.04,0.201,373.34,Net Banking,Marketplace,Completed
O035955,C04707,P0387,2026-01-23,4,2944.84,0.138,65.63,Net Banking,Mobile App,Cancelled
O035956,C02693,P0147,2025-08-07,1,14753.52,0.064,27.07,Debit Card,Mobile App,Cancelled
O035957,C09619,P0492,2026-05-03,2,2284.7,0.249,278.03,Net Banking,Website,Returned
O035958,C03299,P0499,2025-09-21,4,21017.3,0.07,254.24,COD,Website,Pending
O035959,C08966,P0058,2026-10-04,2,7482.96,0.22,143.25,Net Banking,Website,Pending
O035960,C08600,P0391,2026-08-21,6,1691.23,0.214,234.1,UPI,Mobile App,Returned
O035961,C03516,P0108,2026-09-25,3,6567.92,0.116,48.7,Debit Card,Marketplace,Cancelled
O035962,C08117,P0285,2026-10-05,1,977.51,0.004,175.85,Debit Card,Mobile App,Cancelled
O035963,C03914,P0323,2026-11-23,1,8559.11,0.151,67.99,Credit Card,Mobile App,Pending
O035964,C05504,P0154,2026-05-15,4,17545.16,0.185,387.13,Credit Card,Mobile App,Cancelled
O035965,C01236,P0066,2025-03-21,2,21183.88,0.139,75.98,UPI,Marketplace,Completed
O035966,C04410,P0111,2026-03-24,6,3503.39,0.222,479.01,Net Banking,Website,Returned
O035967,C06035,P0013,2026-12-02,4,5381.09,0.066,396.23,Credit Card,Website,Pending
O035968,C06528,P0171,2026-09-02,4,12489.42,0.214,203.32,COD,Marketplace,Pending
O035969,C09676,P0407,2025-04-02,6,21064.71,0.158,65.71,COD,Mobile App,Returned
O035970,C08256,P0276,2025-04-13,6,21066.14,0.008,295.07,Net Banking,Mobile App,Pending
O035971,C08319,P0065,2026-06-14,5,32687.15,0.047,39.85,COD,Marketplace,Returned
O035972,C03275,P0114,2026-07-28,1,20703.98,0.005,107.43,Debit Card,Marketplace,Returned
O035973,C03304,P0159,2026-03-07,5,23164.32,0.085,176.75,Net Banking,Website,Cancelled
O035974,C05417,P0011,2026-10-21,2,33416.59,0.201,236.63,COD,Mobile App,Pending
O035975,C02022,P0061,2026-11-08,5,17431.46,0.201,333.28,Credit Card,Marketplace,Pending
O035976,C01418,P0050,2026-05-04,6,4814.97,0.02,490.09,Credit Card,Marketplace,Pending
O035977,C08134,P0130,2025-04-14,2,24005.08,0.087,453.68,UPI,Website,Cancelled
O035978,C09293,P0159,2026-09-22,5,23164.32,0.118,116.14,COD,Website,Completed
O035979,C08177,P0310,2025-12-20,2,15187.95,0.191,444.92,Debit Card,Marketplace,Pending
O035980,C00014,P0252,2026-02-17,3,25248.82,0.121,99.49,Debit Card,Marketplace,Completed
O035981,C01616,P0280,2025-03-05,3,13752.82,0.01,264.13,Net Banking,Website,Pending
O035982,C03187,P0401,2025-07-01,3,1309.16,0.034,437.5,Credit Card,Marketplace,Returned
O035983,C03317,P0357,2026-07-31,3,14284.26,0.021,389.2,Debit Card,Marketplace,Pending
O035984,C08486,P0011,2025-07-23,5,33416.59,0.247,480.93,Debit Card,Mobile App,Completed
O035985,C01012,P0266,2025-05-17,2,16035.79,0.147,259.98,Credit Card,Mobile App,Pending
O035986,C06489,P0332,2026-08-23,6,7377.51,0.072,249.95,Net Banking,Website,Completed
O035987,C00126,P0157,2026-05-26,5,22513.63,0.243,259.17,Debit Card,Marketplace,Completed
O035988,C01873,P0269,2026-04-09,3,30129.61,0.041,220.3,UPI,Marketplace,Completed
O035989,C00127,P0113,2025-08-01,1,10254.98,0.185,499.0,Credit Card,Mobile App,Cancelled
O035990,C09812,P0428,2026-10-09,4,6644.37,0.123,103.13,Net Banking,Marketplace,Returned
O035991,C03614,P0131,2025-08-27,5,19905.16,0.248,86.09,UPI,Website,Returned
O035992,C05316,P0200,2026-01-22,1,3539.16,0.208,302.53,COD,Mobile App,Pending
