return_id,order_id,return_date,return_reason,refund_amount
R004320,O022926,2026-08-09,Changed Mind,22590.4
R004321,O023550,2025-04-23,Wrong Item,14713.55
R004322,O046840,2025-01-08,Damaged,18367.91
R004323,O024910,2025-06-12,Late Delivery,12774.36
R004324,O016716,2025-09-08,Changed Mind,719.14
R004325,O005263,2026-11-07,Late Delivery,17743.82
R004326,O9999994325,2026-01-28,Damaged,9226.15
R004327,O017705,2026-06-01,Damaged,7162.31
R004328,O040099,2026-05-31,Wrong Item,24495.13
R004329,O015081,2026-11-23,Quality Issue,24447.32
R004330,O018122,2026-03-20,Wrong Item,17657.75
R004331,O035147,2025-07-11,Damaged,22543.77
R004332,O012330,2025-01-21,Damaged,3832.92
R004333,O017113,2026-06-24,Late Delivery,22455.48
R004334,O021609,2025-07-13,Wrong Item,23419.29
R004335,O034856,2025-09-18,Damaged,15721.63
R004336,O027664,2026-09-26,Quality Issue,22412.98
R004337,O038732,2025-11-15,Late Delivery,3677.84
R004338,O007694,2025-01-18,Changed Mind,17649.8
R004339,O042300,2026-08-20,Quality Issue,7670.78
R004340,O015430,2025-04-02,Wrong Item,948.3
R004341,O048854,2026-05-20,Damaged,9182.76
R004342,O015169,2026-12-19,Changed Mind,20881.38
R004343,O027672,2026-11-18,Changed Mind,18844.74
R004344,O034979,2025-02-22,Wrong Item,12809.69
R004345,O049107,2025-09-02,Damaged,9742.64
R004346,O049865,2026-10-20,Late Delivery,11645.27
R004347,O007636,2025-05-13,Quality Issue,13039.86
R004348,O026791,2026-07-08,Damaged,3753.83
R004349,O009922,2025-04-13,Damaged,21621.3
R004350,O038387,2025-03-03,Late Delivery,600.61
R004351,O008292,2025-06-18,Changed Mind,12058.4
R004352,O040971,2025-04-01,Quality Issue,11624.79
R004353,O026608,2026-01-28,Late Delivery,15056.16
R004354,O009801,2025-06-26,Quality Issue,9618.52
R004355,O025222,2026-12-23,Changed Mind,620.12
R004356,O018119,2026-04-21,Late Delivery,16519.79
R004357,O018513,2025-09-17,Late Delivery,1874.88
R004358,O040966,2026-11-08,Quality Issue,22296.54
R004359,O017256,2026-08-12,Damaged,6848.37
R004360,O046978,2025-01-14,Quality Issue,22622.47
R004361,O020810,2026-01-29,Quality Issue,16850.06
R004362,O019576,2026-08-17,Damaged,11460.32
R004363,O007081,2026-12-06,Damaged,16878.97
R004364,O013786,2025-02-18,Wrong Item,15545.1
R004365,O014253,2026-12-14,Changed Mind,18549.44
R004366,O002004,2025-02-23,Late Delivery,12026.37
R004367,O015722,2025-11-30,Damaged,12973.8
R004368,O002603,2025-01-24,Wrong Item,14865.36
R004369,O019256,2026-03-31,Quality Issue,14991.66
R004370,O021743,2026-05-23,,12580.17
R004371,O047233,2026-12-12,Wrong Item,7595.76
R004372,O021859,2025-05-31,Wrong Item,2433.98
R004373,O034231,2025-04-10,Quality Issue,6489.56
R004374,O035204,2026-06-11,Quality Issue,5202.19
R004375,O003228,2025-02-27,Wrong Item,23777.9
R004376,O004960,2025-09-08,Quality Issue,22986.0
R004377,O004193,2025-03-08,Wrong Item,286.31
R004378,O005568,2026-03-27,Late Delivery,9870.98
R004379,O000769,2025-04-09,Changed Mind,14208.15
R004380,O031626,2025-11-22,Late Delivery,13663.34
R004381,O047173,2026-09-19,Damaged,22320.06
R004382,O9999994381,2026-08-19,Quality Issue,11369.08
R004383,O041953,2025-05-05,Changed Mind,17683.17
R004384,O010159,2026-08-31,Changed Mind,3263.57
R004385,O002781,2026-12-22,Late Delivery,14160.76
R004386,O006571,2025-06-24,Damaged,14204.19
R004387,O019732,2026-01-01,Wrong Item,15814.76
R004388,O015219,2026-06-03,Late Delivery,5403.09
R004389,O048033,2025-01-17,Changed Mind,13667.94
R004390,O034694,2026-03-04,Changed Mind,3050.27
R004391,O046208,2025-10-26,Wrong Item,5873.58
R004392,O009885,2025-11-25,Damaged,2212.3
R004393,O032548,2025-12-24,Quality Issue,6163.96
R004394,O048405,2026-05-29,Late Delivery,8506.29
R004395,O011051,2026-07-05,Quality Issue,9975.12
R004396,O025133,2025-08-06,Quality Issue,3582.87
R004397,O024831,2025-12-11,Damaged,7251.95
R004398,O005401,2026-01-17,Changed Mind,13039.26
R004399,O013105,2025-10-08,Quality Issue,21750.81
R004400,O013562,2025-05-27,Damaged,2807.5
R004401,O043112,2025-10-25,Changed Mind,23286.79
R004402,O015831,2026-01-05,Late Delivery,23215.28
R004403,O047512,2026-09-28,Late Delivery,15475.33
R004404,O015363,2025-11-21,Changed Mind,2210.04
R004405,O037387,2025-12-01,Changed Mind,3212.02
R004406,O023389,2026-08-10,Wrong Item,9266.79
R004407,O046786,2026-11-17,Wrong Item,10851.62
R004408,O031587,2025-01-06,Wrong Item,11836.09
R004409,O013708,2026-01-28,Late Delivery,23666.22
R004410,O002171,2026-01-31,Quality Issue,20360.74
R004411,O032615,2025-10-28,Late Delivery,10198.93
R004412,O008940,2025-01-19,Late Delivery,14573.59
R004413,O043776,2025-01-22,Damaged,1091.24
R004414,O015783,2025-11-28,Wrong Item,4640.55
R004415,O008770,2026-07-18,Late Delivery,6874.41
R004416,O012077,2025-01-24,Wrong Item,2109.3
R004417,O044106,2026-06-10,Late Delivery,2772.98
R004418,O015649,2026-02-04,Damaged,8533.31
R004419,O034276,2026-02-25,Damaged,16473.71
R004420,O022805,2025-01-19,Wrong Item,1163.75
R004421,O030474,2026-03-23,Late Delivery,314.02
R004422,O029514,2025-08-21,Wrong Item,17918.13
R004423,O013087,2026-01-21,Late Delivery,13092.25
R004424,O034356,2026-05-02,Late Delivery,22267.79
R004425,O039709,2025-10-06,Damaged,1199.61
R004426,O030078,2025-12-31,Damaged,11044.23
R004427,O038338,2026-06-27,Damaged,11447.33
R004428,O044642,2025-07-08,Late Delivery,5138.96
R004429,O001885,2025-03-19,Damaged,18712.55
R004430,O028392,2026-09-23,Late Delivery,11638.16
R004431,O001627,2026-10-13,Damaged,7429.71
R004432,O038450,2025-11-30,Damaged,11226.14
R004433,O002359,2025-03-08,Quality Issue,14897.08
R004434,O028462,2026-02-13,Late Delivery,8354.7
R004435,O043632,2025-11-11,Changed Mind,2497.1
R004436,O028297,2026-06-29,Quality Issue,6440.33
R004437,O031704,2026-12-30,Changed Mind,6917.43
R004438,O020083,2026-08-29,Damaged,16181.35
R004439,O000601,2025-04-27,Changed Mind,7937.08
R004440,O023615,2026-01-11,Wrong Item,1972.91
R004441,O029186,2025-07-03,Changed Mind,16936.64
R004442,O011403,2026-11-19,Late Delivery,14153.99
R004443,O003582,2025-09-14,Damaged,15336.77
R004444,O019400,2026-04-18,Wrong Item,12298.13
R004445,O006619,2026-04-06,Changed Mind,4296.96
R004446,O004146,2026-04-01,Quality Issue,13790.32
R004447,O021770,2025-12-18,Wrong Item,15286.75
R004448,O020249,2026-06-08,Late Delivery,14225.22
R004449,O044062,2025-12-02,Late Delivery,16430.92
R004450,O010592,2026-10-14,Quality Issue,13329.05
R004451,O035057,2026-10-16,Damaged,5226.37
R004452,O036774,2026-12-13,Wrong Item,17118.42
R004453,O010021,2026-04-05,Changed Mind,8063.97
R004454,O038659,2026-06-03,Late Delivery,7834.52
R004455,O024373,2025-10-13,Quality Issue,342.02
R004456,O028058,2026-03-24,Late Delivery,19581.79
R004457,O043591,2026-04-26,Changed Mind,3220.44
R004458,O017185,2025-10-21,Changed Mind,15121.49
R004459,O027186,2025-01-15,Quality Issue,8461.82
R004460,O011197,2025-06-15,Changed Mind,6834.17
R004461,O041771,2025-08-31,Late Delivery,4571.16
R004462,O037719,2026-04-17,Changed Mind,7012.42
R004463,O012935,2025-12-21,Wrong Item,7834.83
R004464,O002036,2025-03-20,Damaged,21854.63
R004465,O018866,2026-06-24,Late Delivery,6360.57
R004466,O024201,2025-05-04,Changed Mind,19048.39
R004467,O042981,2025-05-12,Wrong Item,21364.25
R004468,O049689,2025-02-07,Late Delivery,14254.97
R004469,O041698,2025-03-22,Changed Mind,2394.32
R004470,O036661,2025-09-27,Changed Mind,11518.84
R004471,O003238,2025-04-05,Damaged,8540.98
R004472,O006689,2026-11-21,Wrong Item,4266.53
R004473,O037611,2026-04-15,Wrong Item,984.96
R004474,O046525,2025-04-15,Quality Issue,24959.3
R004475,O005087,2025-01-18,Quality Issue,4605.57
R004476,O007544,2025-07-31,Quality Issue,16786.87
R004477,O039691,2026-04-13,Wrong Item,15018.2
R004478,O043470,2025-03-26,Wrong Item,13052.53
R004479,O030175,2026-11-09,Damaged,11619.79
R004480,O049702,2025-06-06,Damaged,18240.53
R004481,O013859,2026-11-08,Wrong Item,246.09
R004482,O022354,2025-07-06,Wrong Item,24305.51
R004483,O000579,2025-05-12,Changed Mind,4286.47
R004484,O036675,2026-11-04,Damaged,17159.75
R004485,O038062,2025-11-12,Changed Mind,3905.77
R004486,O011782,2025-04-10,Quality Issue,10328.22
R004487,O040680,2026-07-04,Late Delivery,19210.66
R004488,O029906,2025-06-30,Wrong Item,19354.49
R004489,O038662,2025-10-10,Damaged,3224.74
R004490,O012571,2025-07-07,Late Delivery,3704.1
R004491,O042639,2025-03-05,Damaged,11139.64
R004492,O038003,2026-02-11,Late Delivery,23456.54
R004493,O005699,2025-01-18,Quality Issue,20999.81
R004494,O041943,2025-11-22,Quality Issue,12131.53
R004495,O041409,2025-10-24,Changed Mind,1671.73
R004496,O028303,2026-12-15,Changed Mind,23362.25
R004497,O030025,2025-09-24,Changed Mind,20369.06
R004498,O049562,2025-06-02,Damaged,12542.2
R004499,O005047,2026-06-05,Quality Issue,20020.25
R004500,O026489,2026-05-01,Wrong Item,12200.38
R004501,O022610,2025-06-20,Damaged,493.1
R004502,O044763,2026-12-07,Quality Issue,24621.75
R004503,O045061,2025-11-11,Quality Issue,23270.19
R004504,O038695,2025-07-29,Wrong Item,1000.96
R004505,O027133,2025-10-12,Late Delivery,3954.31
R004506,O039415,2026-02-26,Changed Mind,7277.56
R004507,O041241,2026-03-08,Changed Mind,1672.67
R004508,O032176,2025-11-23,Changed Mind,7934.03
R004509,O041841,2025-02-13,Wrong Item,10664.82
R004510,O049877,2026-11-02,Quality Issue,7421.55
R004511,O023509,2026-05-28,Damaged,6599.43
R004512,O031426,2025-09-23,Quality Issue,2882.1
R004513,O038648,2026-08-26,Changed Mind,18393.66
R004514,O021986,2025-02-17,Damaged,21295.44
R004515,O008688,2026-01-02,Quality Issue,9773.98
R004516,O036373,2025-11-01,Wrong Item,20355.14
R004517,O005550,2025-10-17,Changed Mind,14371.32
R004518,O016873,2026-10-03,Wrong Item,24479.63
R004519,O033507,2026-07-28,Wrong Item,7049.84
R004520,O028139,2025-03-19,Damaged,2304.13
R004521,O006096,2025-06-23,Quality Issue,8226.08
R004522,O027699,2027-01-01,Damaged,10853.88
R004523,O035312,2026-06-08,Late Delivery,16202.53
R004524,O020994,2026-09-21,Wrong Item,965.86
R004525,O000377,2026-11-07,Damaged,9145.14
R004526,O039808,2026-09-09,Damaged,22032.52
R004527,O017979,2025-09-29,Damaged,4205.1
R004528,O032701,2025-05-30,Wrong Item,9189.93
R004529,O044438,2025-08-08,Changed Mind,11853.43
R004530,O025124,2025-12-05,Damaged,7768.83
R004531,O047758,2026-05-19,Late Delivery,24396.29
R004532,O039164,2026-12-15,Quality Issue,18492.41
R004533,O027819,2026-08-07,Damaged,2720.22
R004534,O046995,2025-04-04,Late Delivery,20888.37
R004535,O016617,2026-06-04,Wrong Item,5071.53
R004536,O027200,2026-09-25,Wrong Item,16132.91
R004537,O046114,2025-03-09,Wrong Item,19652.59
R004538,O015066,2026-10-31,Wrong Item,20629.89
R004539,O044612,2025-10-30,Late Delivery,23764.32
R004540,O000301,2025-07-21,Changed Mind,8939.86
R004541,O026710,2026-09-24,Changed Mind,5100.4
R004542,O023920,2025-01-09,Wrong Item,3444.62
R004543,O005181,2025-10-07,Quality Issue,15963.53
R004544,O034549,2025-09-25,Wrong Item,12143.55
R004545,O003507,2025-08-07,Quality Issue,1786.92
R004546,O000746,2025-02-10,Wrong Item,18913.61
R004547,O023174,2026-02-28,Wrong Item,16301.08
R004548,O013103,2026-10-19,Late Delivery,11861.57
R004549,O047575,2025-06-17,Quality Issue,24223.22
R004550,O005460,2025-10-13,Wrong Item,2448.83
R004551,O016295,2025-07-02,Changed Mind,12122.39
R004552,O040173,2025-11-29,Quality Issue,17362.77
R004553,O020560,2026-09-22,Changed Mind,14146.51
R004554,O037554,2026-01-13,Damaged,11427.66
R004555,O049724,2026-05-04,Wrong Item,18034.87
R004556,O048481,2025-03-09,Late Delivery,1725.61
R004557,O031059,2025-05-19,Damaged,10901.52
R004558,O009633,2025-05-19,Wrong Item,22873.52
R004559,O004917,2025-11-12,Changed Mind,11068.27
R004560,O049336,2026-11-29,Wrong Item,23733.08
R004561,O010961,2025-05-12,Quality Issue,646.43
R004562,O023806,2026-12-27,Quality Issue,14059.31
R004563,O040899,2026-08-04,Wrong Item,22789.03
R004564,O042759,2026-06-10,Late Delivery,18892.16
R004565,O046616,2025-05-01,Wrong Item,15697.48
R004566,O041464,2026-06-03,Quality Issue,7812.56
R004567,O000161,2026-09-29,Quality Issue,21916.4
R004568,O047028,2025-07-15,Wrong Item,12113.15
R004569,O007184,2026-08-08,Late Delivery,17631.51
R004570,O012408,2026-05-07,Late Delivery,20311.02
R004571,O027982,2026-05-23,Wrong Item,21811.38
R004572,O045329,2025-08-29,Damaged,8522.61
R004573,O012883,2026-08-16,Late Delivery,8970.47
R004574,O044800,2025-08-01,Quality Issue,2112.45
R004575,O048956,2026-06-14,Wrong Item,10323.54
R004576,O025369,2025-02-22,Quality Issue,10204.54
R004577,O016689,2026-05-06,Wrong Item,12658.59
R004578,O005304,2026-11-20,Late Delivery,9089.47
R004579,O034846,2026-12-07,Wrong Item,18984.82
R004580,O031262,2026-05-17,Late Delivery,9632.04
R004581,O037519,2026-07-02,Damaged,15131.01
R004582,O006150,2026-08-18,Wrong Item,19883.41
R004583,O012468,2025-03-31,Late Delivery,4140.31
R004584,O003859,2025-12-22,,16379.74
R004585,O025573,2026-07-14,Quality Issue,15900.95
R004586,O003017,2025-10-11,Quality Issue,14887.87
R004587,O049963,2025-02-28,Damaged,18873.56
R004588,O015101,2025-08-30,Changed Mind,22633.05
R004589,O014111,2025-10-16,Changed Mind,7734.02
R004590,O011671,2025-06-11,Changed Mind,6447.22
R004591,O005702,2026-01-09,Quality Issue,1228.95
R004592,O020687,2025-10-14,Late Delivery,345.57
R004593,O046208,2026-04-30,Damaged,14483.84
R004594,O008923,2026-06-09,Late Delivery,6879.64
R004595,O018971,2026-10-06,Quality Issue,19345.11
R004596,O010296,2025-11-06,Late Delivery,6416.91
R004597,O010148,2026-12-20,Changed Mind,11280.77
R004598,O014757,2026-04-25,Damaged,1148.84
R004599,O014310,2026-01-04,Wrong Item,7145.98
R004600,O043768,2026-07-02,Quality Issue,9431.02
R004601,O013520,2025-10-20,Quality Issue,3408.52
R004602,O030526,2025-10-13,Wrong Item,17042.18
R004603,O000850,2026-12-29,Changed Mind,4803.69
R004604,O013745,2025-05-01,Damaged,12919.6
R004605,O005724,2026-01-31,Quality Issue,24743.57
R004606,O013851,2026-10-03,Changed Mind,7004.9
R004607,O002211,2025-04-22,Late Delivery,3712.88
R004608,O016940,2026-07-22,Wrong Item,21095.51
R004609,O015096,2026-09-04,Damaged,15119.03
R004610,O046449,2026-02-16,Wrong Item,4810.41
R004611,O013888,2025-12-12,Quality Issue,9683.58
R004612,O028681,2026-03-12,Changed Mind,11493.99
R004613,O049130,2025-09-23,Quality Issue,21687.34
R004614,O018648,2025-03-30,Damaged,18863.0
R004615,O044739,2025-10-16,Quality Issue,5312.61
R004616,O021722,2025-12-01,Quality Issue,740.63
R004617,O040632,2026-10-23,Damaged,4788.86
R004618,O008700,2026-01-16,Changed Mind,12779.35
R004619,O029645,2025-10-02,Damaged,6880.81
R004620,O032933,2025-11-04,Damaged,5869.03
R004621,O027597,2025-03-31,,16955.31
R004622,O042243,2026-09-08,Changed Mind,24060.23
R004623,O028780,2026-09-23,Damaged,2329.42
R004624,O033303,2025-01-11,Late Delivery,8111.43
R004625,O029953,2026-12-27,Changed Mind,7370.22
R004626,O046808,2026-05-31,Wrong Item,4820.21
R004627,O040621,2026-10-04,Changed Mind,15555.77
R004628,O011035,2026-09-07,Wrong Item,8257.06
R004629,O000828,2025-10-30,Damaged,18780.61
R004630,O041191,2026-01-29,Changed Mind,19376.44
R004631,O021989,2025-05-21,Wrong Item,10890.55
R004632,O003891,2025-05-23,Late Delivery,5425.49
R004633,O026045,2026-11-14,Quality Issue,4702.61
R004634,O031028,2025-11-11,Wrong Item,12083.25
R004635,O034197,2025-12-31,Changed Mind,12599.36
R004636,O012036,2026-11-23,Wrong Item,1443.35
R004637,O035259,2025-12-19,Quality Issue,18160.94
R004638,O004801,2025-02-25,Changed Mind,18016.92
R004639,O018258,2025-01-16,Wrong Item,10271.55
R004640,O028224,2025-11-06,Changed Mind,10986.34
R004641,O037195,2025-02-18,Late Delivery,20191.17
R004642,O009849,2025-10-24,Quality Issue,7271.59
R004643,O011844,2026-01-15,Wrong Item,15042.61
R004644,O035351,2026-08-31,Quality Issue,8566.04
R004645,O036288,2026-03-28,Quality Issue,7019.77
R004646,O014531,2026-09-25,Changed Mind,8262.43
R004647,O016517,2025-07-13,Late Delivery,7186.43
R004648,O039827,2026-01-01,Late Delivery,17838.46
R004649,O048546,2025-08-16,Changed Mind,1584.48
R004650,O025751,2026-08-14,Late Delivery,6330.17
R004651,O011660,2025-07-03,Late Delivery,12161.79
R004652,O013776,2025-06-20,Quality Issue,9067.83
R004653,O001861,2025-10-05,Wrong Item,23416.24
R004654,O047843,2026-05-13,Late Delivery,14137.68
R004655,O048717,2025-03-22,Late Delivery,19197.88
R004656,O005773,2026-11-04,Late Delivery,15846.25
R004657,O042690,2026-01-22,Changed Mind,12527.32
R004658,O018798,2026-01-31,Quality Issue,11353.75
R004659,O033193,2026-05-17,Damaged,4368.29
R004660,O025653,2025-06-12,Damaged,10250.58
R004661,O001182,2026-04-22,Changed Mind,7992.39
R004662,O009236,2025-09-29,Late Delivery,18552.82
R004663,O045480,2026-02-27,Late Delivery,6719.22
R004664,O046777,2026-09-19,Late Delivery,11154.13
R004665,O033043,2026-06-01,Wrong Item,16916.31
R004666,O046318,2025-10-06,Changed Mind,1195.37
R004667,O014712,2026-04-27,Damaged,24929.74
R004668,O044107,2025-08-13,Damaged,2801.05
R004669,O011202,2025-07-03,Damaged,7472.44
R004670,O007916,2025-12-30,Wrong Item,15730.88
R004671,O026730,2026-07-23,Late Delivery,19623.72
R004672,O049212,2026-07-03,Quality Issue,7509.04
R004673,O019629,2026-02-15,Wrong Item,15593.36
R004674,O005126,2025-02-11,Wrong Item,17466.06
R004675,O047568,2026-04-16,Damaged,16319.01
R004676,O021903,2025-10-06,Quality Issue,15409.38
R004677,O002115,2026-04-14,Quality Issue,6780.8
R004678,O040840,2025-03-23,Quality Issue,17534.58
R004679,O048934,2026-01-23,Wrong Item,13796.0
R004680,O045944,2025-08-09,Quality Issue,11223.4
R004681,O034398,2025-01-12,Changed Mind,1107.79
R004682,O039241,2025-12-09,Late Delivery,9286.12
R004683,O015913,2026-06-01,Damaged,1341.36
R004684,O035533,2026-01-13,Wrong Item,11696.77
R004685,O034948,2026-02-23,Wrong Item,24979.02
R004686,O005477,2026-02-19,Damaged,10773.31
R004687,O021948,2026-03-19,Damaged,19517.41
R004688,O044946,2025-09-13,Damaged,9088.01
R004689,O000424,2026-07-02,Late Delivery,24082.21
R004690,O001326,2025-03-15,Wrong Item,10405.81
R004691,O043308,2027-01-01,Wrong Item,7997.32
R004692,O013364,2025-05-16,Quality Issue,6077.46
R004693,O046831,2026-11-25,Wrong Item,9307.3
R004694,O021362,2026-09-15,Late Delivery,21394.66
R004695,O045120,2025-03-01,Changed Mind,6214.97
R004696,O016307,2026-10-07,Wrong Item,7738.92
R004697,O006723,2026-04-13,Quality Issue,6676.06
R004698,O034153,2026-01-04,Wrong Item,23969.28
R004699,O027993,2025-05-26,Quality Issue,7812.73
R004700,O019604,2025-10-01,Quality Issue,6004.15
R004701,O016338,invalid-date,Quality Issue,5287.31
R004702,O034130,2025-05-15,Wrong Item,3707.86
R004703,O034093,2026-04-07,Damaged,16142.83
R004704,O020243,2026-06-14,Wrong Item,14020.37
R004705,O004279,2026-01-28,Quality Issue,12008.38
R004706,O005346,2026-05-21,Late Delivery,18173.86
R004707,O049574,2025-08-28,Wrong Item,19623.95
R004708,O019615,2025-04-06,Late Delivery,5463.28
R004709,O031522,2026-02-13,Damaged,11630.46
R004710,O008874,2026-10-03,Quality Issue,11668.26
R004711,O007016,2026-03-18,Changed Mind,7117.72
R004712,O039231,2026-03-19,Changed Mind,15041.92
R004713,O040233,2025-07-20,Wrong Item,12147.9
R004714,O022653,2026-09-26,Damaged,14320.7
R004715,O019975,invalid-date,Changed Mind,10733.6
R004716,O010982,2025-01-07,Changed Mind,4723.79
R004717,O044318,2025-07-13,Quality Issue,8991.13
R004718,O012818,2025-12-18,Damaged,12653.46
R004719,O024937,2025-03-30,Damaged,18336.11
R004720,O034160,2025-02-22,Damaged,7317.43
R004721,O017672,2025-05-19,Wrong Item,14596.16
R004722,O041310,2025-10-02,Late Delivery,14180.26
R004723,O038802,2025-07-06,Changed Mind,21295.43
R004724,O021359,2026-10-15,Wrong Item,8461.79
R004725,O012561,2025-03-17,Changed Mind,17603.26
R004726,O048552,2025-11-23,Quality Issue,4551.86
R004727,O046659,2025-05-09,Quality Issue,15155.96
R004728,O000657,2026-11-24,Late Delivery,17210.9
R004729,O029152,2026-05-30,Wrong Item,24193.97
R004730,O038241,2025-06-08,Late Delivery,10162.69
R004731,O018200,2025-01-31,Wrong Item,8075.32
R004732,O036683,2025-10-10,Late Delivery,16346.71
R004733,O036005,2025-08-19,Changed Mind,15276.13
R004734,O048050,2026-09-15,Changed Mind,2498.2
R004735,O044096,2025-10-20,Wrong Item,9313.73
R004736,O001806,2026-10-16,Wrong Item,4671.19
R004737,O002617,2025-05-17,Quality Issue,5446.6
R004738,O028624,2025-05-15,Late Delivery,22392.14
R004739,O009909,2026-01-27,Quality Issue,17124.65
R004740,O027720,2025-12-16,Late Delivery,13589.82
R004741,O005105,2026-02-25,Quality Issue,16041.15
R004742,O005184,2026-01-13,Damaged,4213.54
R004743,O018757,2026-02-02,Damaged,14521.96
